order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
417,1852,2025-07-29,127,3,162.71,488.13,Completed,2025-07-29
418,8508,2025-10-19,119,2,79.23,158.46,Completed,2025-10-21
419,9898,2026-04-12,382,3,172.09,516.27,Pending,
420,5295,2026-01-09,45,4,49.01,196.04,Completed,2026-01-12
421,9926,2024-11-11,311,1,16.58,16.58,Completed,2024-11-11
422,5306,2023-09-06,109,4,177.42,709.68,Completed,2023-09-07
423,6756,2023-04-22,417,5,272.74,1363.70,Pending,
424,6718,2025-10-31,449,3,201.10,603.30,Completed,2025-10-31
425,8882,2023-01-20,164,4,253.65,1014.60,Completed,2023-01-21
426,4679,2026-08-11,410,4,200.70,802.80,Completed,2026-08-12
427,3012,2025-01-28,325,1,221.23,221.23,Completed,2025-01-28
428,6301,2026-06-15,210,5,113.55,567.75,Completed,2026-06-17
429,8544,2026-03-13,261,2,323.47,646.94,Pending,
430,3506,2025-04-15,417,2,272.74,545.48,Completed,2025-04-16
431,554,2022-10-12,71,1,249.42,249.42,Completed,2022-10-15
432,4317,2026-06-05,336,1,103.00,103.00,Completed,2026-06-07
433,8737,2026-03-12,88,1,56.43,56.43,Completed,2026-03-13
434,6893,2026-07-24,134,3,291.58,874.74,Completed,2026-07-25
435,9587,2025-04-16,265,4,65.37,261.48,Cancelled,
436,5718,2025-07-02,52,3,348.45,1045.35,Completed,2025-07-04
437,2208,2026-01-31,72,4,454.74,1818.96,Pending,
438,4797,2025-02-19,375,4,252.25,1009.00,Completed,2025-02-19
439,8010,2025-09-24,265,3,62.63,187.89,Completed,2025-09-26
440,8902,2026-01-19,4,4,15.84,63.36,Completed,2026-01-22
441,5204,2025-06-10,376,5,94.64,473.20,Completed,2025-06-12
442,1936,2026-06-17,55,4,173.87,695.48,Completed,2026-06-17
443,6551,2025-01-18,10,5,370.18,1850.90,Completed,2025-01-19
444,5424,2024-11-10,414,2,255.54,511.08,Completed,2024-11-11
445,5865,2023-06-07,392,1,260.79,260.79,Cancelled,
446,7537,2025-12-24,72,4,430.73,1722.92,Cancelled,
447,7846,2023-11-09,127,5,174.08,870.40,Pending,
448,6005,2026-01-28,342,1,67.38,67.38,Completed,2026-01-29
449,6712,2024-04-30,110,1,116.02,116.02,Completed,2024-05-03
450,8130,2026-07-23,326,1,295.26,295.26,Completed,2026-07-26
451,6277,2026-02-19,205,3,129.58,388.74,Completed,2026-02-20
452,2667,2022-06-07,95,3,241.75,725.25,Completed,2022-06-10
453,2351,2026-06-04,266,5,81.78,408.90,Completed,2026-06-05
454,9207,2026-05-05,322,1,288.44,288.44,Completed,2026-05-06
455,3213,2026-01-24,144,3,135.04,405.12,Pending,
456,7365,2022-04-26,37,5,112.87,564.35,Cancelled,
457,3872,2026-07-13,209,3,452.32,1356.96,Completed,2026-07-16
458,6115,2023-07-28,423,4,97.05,388.20,Pending,
459,7365,2025-06-28,321,1,327.42,327.42,Completed,2025-06-28
460,580,2026-05-08,163,4,412.01,1648.04,Pending,
461,585,2026-03-05,21,3,276.58,829.74,Pending,
462,5626,2025-01-18,1,3,264.10,792.30,Completed,2025-01-18
463,7265,2021-04-04,296,2,32.58,65.16,Completed,2021-04-05
464,1266,2026-06-24,238,1,307.21,307.21,Completed,2026-06-26
465,9118,2026-08-14,498,4,203.53,814.12,Completed,2026-08-14
466,8673,2025-05-06,367,2,244.28,488.56,Completed,2025-05-06
467,1751,2024-08-08,153,2,365.00,730.00,Completed,2024-08-10
468,1102,2025-11-07,334,2,335.43,670.86,Pending,
469,7596,2022-12-05,124,4,342.72,1370.88,Completed,2022-12-08
470,5292,2025-09-06,435,3,64.26,192.78,Completed,2025-09-07
471,5047,2024-08-01,404,5,93.79,468.95,Completed,2024-08-01
472,2931,2022-10-13,236,3,170.78,512.34,Cancelled,
473,5547,2025-04-27,498,3,196.93,590.79,Pending,
474,1870,2024-12-06,375,1,256.56,256.56,Completed,2024-12-07
475,5045,2024-08-20,137,4,150.21,600.84,Completed,2024-08-20
476,1399,2023-08-13,233,4,222.03,888.12,Pending,
477,7069,2022-01-12,234,1,83.10,83.10,Pending,
478,7764,2025-04-27,423,2,101.54,203.08,Pending,
479,6222,2026-07-27,1,2,259.99,519.98,Completed,2026-07-30
480,6396,2026-08-01,235,5,121.58,607.90,Pending,
481,301,2025-03-22,171,1,29.14,29.14,Cancelled,
482,4583,2025-06-23,160,3,267.59,802.77,Completed,2025-06-24
483,2571,2025-01-29,287,1,264.59,264.59,Completed,2025-01-29
484,5557,2026-06-27,152,2,308.33,616.66,Completed,2026-06-27
485,5042,2026-02-24,169,1,192.61,192.61,Pending,
486,2241,2026-02-14,103,4,291.03,1164.12,Completed,2026-02-16
487,8355,2026-05-20,485,4,282.19,1128.76,Completed,2026-05-21
488,4310,2025-01-06,41,2,279.65,559.30,Completed,2025-01-09
489,796,2022-05-31,153,5,372.42,1862.10,Completed,2022-06-01
490,465,2025-05-02,384,1,265.64,265.64,Completed,2025-05-04
491,3195,2022-06-08,422,3,29.57,88.71,Completed,2022-06-09
492,3035,2026-04-04,363,1,209.09,209.09,Completed,2026-04-05
493,6504,2022-10-19,171,3,29.50,88.50,Pending,
494,262,2026-06-09,475,3,370.60,1111.80,Cancelled,
495,6795,2025-08-15,354,3,104.03,312.09,Pending,
496,1640,2025-01-23,140,4,79.30,317.20,Pending,
497,8925,2024-12-25,174,4,113.79,455.16,Completed,2024-12-25
498,4200,2025-12-13,284,2,167.05,334.10,Completed,2025-12-14
499,3735,2023-01-13,462,1,86.47,86.47,Completed,2023-01-14
500,5413,2024-03-08,59,1,85.90,85.90,Completed,2024-03-10
501,9250,2025-05-29,191,5,44.44,222.20,Completed,2025-05-29
502,1473,2023-08-21,128,2,403.55,807.10,Completed,2023-08-22
503,6820,2024-06-27,80,5,141.60,708.00,Pending,
504,209,2025-12-22,174,5,112.88,564.40,Completed,2025-12-23
505,7470,2026-06-15,444,4,34.09,136.36,Completed,2026-06-17
506,8894,2025-12-12,91,4,320.44,1281.76,Pending,
507,6178,2026-01-01,454,1,77.03,77.03,Completed,2026-01-03
508,6029,2023-01-18,235,3,115.35,346.05,Completed,2023-01-20
509,9045,2022-08-09,112,5,202.25,1011.25,Cancelled,
510,8530,2026-04-22,4,2,16.59,33.18,Completed,2026-04-25
511,8648,2026-03-18,113,3,137.00,411.00,Completed,2026-03-20
512,2285,2026-06-11,300,1,90.41,90.41,Cancelled,
513,8155,2025-06-23,341,1,284.12,284.12,Completed,2025-06-26
514,382,2021-02-22,262,3,46.95,140.85,Completed,2021-02-24
515,9572,2022-08-05,429,2,227.86,455.72,Completed,2022-08-08
516,7597,2020-11-24,222,2,29.24,58.48,Completed,2020-11-26
517,4066,2023-05-07,210,1,112.98,112.98,Completed,2023-05-08
518,5855,2024-04-24,408,3,44.96,134.88,Pending,
519,2430,2024-12-10,69,5,62.32,311.60,Completed,2024-12-13
520,1000,2022-07-13,425,2,58.73,117.46,Completed,2022-07-14
521,1640,2026-08-12,85,2,208.04,416.08,Pending,
522,1490,2023-12-03,311,5,17.85,89.25,Cancelled,
523,8890,2022-03-13,45,4,52.96,211.84,Cancelled,
524,2381,2022-12-01,387,5,156.88,784.40,Pending,
525,7519,2026-03-08,396,4,221.52,886.08,Completed,2026-03-11
526,423,2026-03-17,72,5,432.79,2163.95,Completed,2026-03-20
527,2144,2026-03-23,310,4,69.93,279.72,Pending,
528,3491,2025-11-08,442,2,299.49,598.98,Completed,2025-11-11
529,2277,2025-01-03,439,4,195.65,782.60,Pending,
530,7275,2022-10-24,423,3,102.09,306.27,Pending,
531,6359,2024-12-02,266,1,82.10,82.10,Completed,2024-12-02
532,7267,2026-07-03,202,1,141.07,141.07,Completed,2026-07-03
533,791,2025-08-20,379,4,59.84,239.36,Pending,
534,9752,2025-09-26,470,3,183.33,549.99,Pending,
535,2654,2026-05-06,273,5,239.27,1196.35,Pending,
536,1591,2023-10-26,456,2,188.76,377.52,Completed,2023-10-28
537,7455,2026-02-07,421,4,71.34,285.36,Completed,2026-02-10
538,5967,2026-08-04,181,3,258.10,774.30,Completed,2026-08-04
539,5884,2026-01-20,60,4,268.71,1074.84,Completed,2026-01-21
540,8716,2025-11-06,360,3,358.48,1075.44,Pending,
541,4610,2025-07-18,276,1,157.30,157.30,Completed,2025-07-20
542,3052,2023-08-02,422,5,32.16,160.80,Completed,2023-08-05
543,2157,2026-05-07,36,5,147.47,737.35,Pending,
544,6211,2024-11-02,368,5,381.98,1909.90,Pending,
545,3363,2026-04-05,207,2,42.68,85.36,Completed,2026-04-07
546,662,2025-03-01,31,3,142.84,428.52,Completed,2025-03-03
547,395,2023-04-03,170,5,21.81,109.05,Completed,2023-04-05
548,7578,2020-08-05,461,2,248.30,496.60,Pending,
549,786,2023-12-29,290,5,128.97,644.85,Completed,2023-12-30
550,697,2024-06-21,209,1,420.32,420.32,Completed,2024-06-24
551,3705,2025-12-05,82,1,442.09,442.09,Pending,
552,7022,2026-08-02,79,5,250.03,1250.15,Completed,2026-08-05
553,959,2022-03-16,128,5,418.71,2093.55,Completed,2022-03-18
554,2541,2026-06-21,436,5,112.30,561.50,Pending,
555,4222,2023-02-08,455,5,52.63,263.15,Pending,
556,1468,2026-05-17,211,5,319.38,1596.90,Pending,
557,6111,2026-03-16,245,2,169.71,339.42,Completed,2026-03-16
558,6675,2021-10-21,445,5,128.29,641.45,Pending,
559,8295,2024-11-12,440,4,57.26,229.04,Completed,2024-11-14
560,5438,2023-07-08,444,4,34.48,137.92,Completed,2023-07-11
561,5458,2025-03-25,243,2,300.16,600.32,Pending,
562,5169,2025-11-06,65,4,55.76,223.04,Completed,2025-11-07
563,4339,2024-03-20,470,1,197.21,197.21,Completed,2024-03-20
564,4939,2024-12-20,168,4,102.69,410.76,Completed,2024-12-23
565,7008,2024-12-31,21,5,280.22,1401.10,Completed,2025-01-02
566,3626,2025-02-08,166,4,137.69,550.76,Completed,2025-02-11
567,2820,2026-05-29,77,1,288.27,288.27,Completed,2026-06-01
568,919,2024-08-05,426,3,236.70,710.10,Completed,2024-08-07
569,3173,2021-04-08,307,4,287.32,1149.28,Completed,2021-04-10
570,9371,2026-06-13,326,4,291.38,1165.52,Completed,2026-06-16
571,,2022-09-01,261,2,322.95,645.90,Completed,2022-09-01
572,9748,2026-06-07,121,2,75.29,150.58,Completed,2026-06-09
573,2074,2025-11-25,212,2,309.77,619.54,Completed,2025-11-27
574,5024,2023-11-05,220,5,316.92,1584.60,Pending,
575,3466,2021-03-17,419,5,200.81,1004.05,Completed,2021-03-19
576,1780,2025-06-25,118,2,234.72,469.44,Cancelled,
577,4232,2026-03-21,495,5,220.06,1100.30,Completed,2026-03-21
578,5585,2025-09-04,213,2,56.65,113.30,Completed,2025-09-06
579,7593,2022-11-23,132,5,150.27,751.35,Pending,
580,9,2023-11-29,93,4,59.20,236.80,Completed,2023-12-02
581,7457,2022-09-20,38,1,345.47,345.47,Completed,2022-09-20
582,929,2024-06-17,384,4,274.98,1099.92,Completed,2024-06-18
583,1390,2026-06-14,369,5,172.41,862.05,Completed,2026-06-15
584,9211,2022-05-29,452,2,66.62,133.24,Pending,
585,1831,2024-08-26,127,5,175.64,878.20,Completed,2024-08-28
586,4621,2024-12-10,300,4,91.47,365.88,Completed,2024-12-10
587,7402,2026-06-12,467,4,156.15,624.60,Pending,
588,7976,2026-06-08,38,3,343.70,1031.10,Completed,2026-06-08
589,2051,2024-12-17,107,4,87.67,350.68,Completed,2024-12-18
590,7518,2024-09-16,55,5,160.13,800.65,Cancelled,
591,4930,2023-11-13,24,4,177.61,710.44,Completed,2023-11-14
592,7152,2024-06-16,6,2,206.86,413.72,Completed,2024-06-18
593,8736,2026-01-17,409,4,253.62,1014.48,Completed,2026-01-18
594,4443,2025-01-11,301,5,32.94,164.70,Completed,2025-01-13
595,3618,2025-12-23,55,5,173.94,869.70,Completed,2025-12-23
596,5285,2025-06-26,219,5,261.26,1306.30,Completed,2025-06-26
597,2227,2025-03-27,8,3,150.70,452.10,Completed,2025-03-30
598,7756,2026-01-07,497,4,181.17,724.68,Pending,
599,1758,2026-05-06,315,1,315.04,315.04,Pending,
600,1579,2025-09-25,214,1,387.55,387.55,Pending,
601,5084,2025-04-27,454,5,82.19,410.95,Completed,2025-04-30
602,4230,2026-05-17,363,5,223.23,1116.15,Cancelled,
603,2655,2026-07-10,305,4,19.83,79.32,Pending,
604,2772,2023-06-08,476,1,244.15,244.15,Completed,2023-06-09
605,5276,2026-01-02,219,4,273.01,1092.04,Completed,2026-01-02
606,6002,2024-12-22,262,3,47.50,142.50,Pending,
607,5947,2022-10-27,218,5,318.28,1591.40,Completed,2022-10-27
608,4499,2025-08-13,456,4,180.86,723.44,Completed,2025-08-15
609,3045,2022-06-09,426,4,231.00,924.00,Completed,2022-06-12
610,8464,2026-02-23,163,3,437.26,1311.78,Pending,
611,9993,2025-05-16,234,5,84.55,422.75,Pending,
612,7149,2022-10-27,140,3,74.61,223.83,Completed,2022-10-27
613,588,2023-06-25,95,2,246.68,493.36,Completed,2023-06-25
614,3218,2026-06-09,3,3,161.46,484.38,Completed,2026-06-09
615,7671,2025-01-13,107,2,87.20,174.40,Cancelled,
616,3570,2025-02-21,321,3,320.54,961.62,Completed,2025-02-22
617,313,2021-01-12,166,4,148.61,594.44,Completed,2021-01-15
618,6212,2026-07-01,31,1,148.74,148.74,Completed,2026-07-04
619,6251,2026-04-20,200,1,259.12,259.12,Completed,2026-04-21
620,5099,2022-01-25,394,2,402.10,804.20,Completed,2022-01-25
621,4382,2023-07-03,263,2,80.15,160.30,Completed,2023-07-04
622,1134,2022-04-02,93,3,62.70,188.10,Pending,
623,488,2022-07-22,271,2,234.56,469.12,Completed,2022-07-24
624,8911,2026-02-03,224,3,239.42,718.26,Cancelled,
625,3489,2026-08-01,472,1,449.65,449.65,Pending,
626,4277,2024-11-05,475,1,371.45,371.45,Pending,
627,4308,2025-08-19,336,5,96.96,484.80,Completed,2025-08-22
628,5580,2026-07-11,224,1,232.95,232.95,Completed,2026-07-14
629,2862,2024-05-27,73,2,361.03,722.06,Completed,2024-05-28
630,4174,2022-04-17,231,4,30.49,121.96,Completed,2022-04-17
631,2655,2026-06-20,316,5,325.30,1626.50,Completed,2026-06-21
632,7854,2024-11-29,413,2,252.21,504.42,Completed,2024-12-01
633,5142,2025-12-22,366,1,145.51,145.51,Pending,
634,6248,2023-05-03,197,1,157.60,157.60,Pending,
635,4985,2025-08-03,489,2,71.49,142.98,Completed,2025-08-05
636,7821,2026-06-11,484,3,302.00,906.00,Pending,
637,7070,2023-02-25,293,2,45.96,91.92,Completed,2023-02-26
638,7845,2025-06-08,35,1,368.21,368.21,Completed,2025-06-10
639,7003,2026-02-04,392,3,239.70,719.10,Pending,
640,4454,2024-06-20,295,3,403.38,1210.14,Completed,2024-06-23
641,5483,2026-01-22,111,1,122.03,122.03,Pending,
642,4826,2025-01-05,160,5,267.99,1339.95,Completed,2025-01-07
643,2827,2026-06-09,380,5,343.86,1719.30,Completed,2026-06-10
644,8733,2025-08-04,111,5,114.80,574.00,Completed,2025-08-07
645,9638,2025-11-09,178,4,266.52,1066.08,Completed,2025-11-12
646,9699,2025-09-05,99,5,365.58,1827.90,Completed,2025-09-07
647,8306,2026-02-26,463,5,242.33,1211.65,Completed,2026-02-26
648,9261,2025-07-06,490,5,267.17,1335.85,Completed,2025-07-07
649,6979,2026-05-17,310,2,68.85,137.70,Completed,2026-05-19
650,5791,2026-07-17,274,2,62.95,125.90,Completed,2026-07-20
651,6638,2026-03-29,290,2,124.44,248.88,Completed,2026-03-31
652,9828,2023-11-23,419,1,193.85,193.85,Pending,
653,9360,2026-03-26,297,3,265.35,796.05,Completed,2026-03-27
654,702,2024-08-13,295,2,409.06,818.12,Completed,2024-08-14
655,8090,2022-08-20,430,1,64.51,64.51,Cancelled,
656,5785,2023-07-06,114,1,305.44,305.44,Completed,2023-07-06
657,3364,2025-12-03,299,4,217.29,869.16,Completed,2025-12-06
658,7938,2025-03-15,226,3,94.35,283.05,Completed,2025-03-16
659,8270,2024-10-22,208,4,377.08,1508.32,Completed,2024-10-23
660,8609,2025-09-28,187,2,235.00,470.00,Cancelled,
661,7285,2026-05-26,249,2,416.30,832.60,Completed,2026-05-27
662,4196,2024-04-08,423,4,94.72,378.88,Completed,2024-04-10
663,8332,2025-03-11,478,5,238.16,1190.80,Completed,2025-03-13
664,2963,2026-03-29,368,3,362.18,1086.54,Cancelled,
665,4304,2021-11-11,164,3,264.52,793.56,Pending,
666,6977,2022-01-18,280,3,243.50,730.50,Pending,
667,4724,2026-03-30,374,4,14.46,57.84,Pending,
668,3968,2026-05-09,463,5,245.53,1227.65,Completed,2026-05-11
669,3242,2026-05-11,166,1,148.69,148.69,Completed,2026-05-14
670,4803,2025-06-24,462,3,86.21,258.63,Completed,2025-06-27
671,1851,2025-02-17,112,4,210.89,843.56,Completed,2025-02-19
672,1561,2025-10-20,483,3,255.03,765.09,Pending,
673,4154,2025-04-28,414,3,244.58,733.74,Pending,
674,8117,2023-12-15,291,5,291.72,1458.60,Completed,2023-12-15
675,7770,2025-11-28,19,1,103.04,103.04,Pending,
676,7393,2024-05-11,281,2,388.15,776.30,Completed,2024-05-11
677,8271,2026-08-02,88,4,52.03,208.12,Completed,2026-08-05
678,7195,2026-08-04,381,3,470.73,1412.19,Completed,2026-08-05
679,9302,2025-09-06,149,2,158.85,317.70,Completed,2025-09-09
680,9533,2025-02-19,331,1,101.99,101.99,Completed,2025-02-22
681,28,2024-03-11,22,2,205.31,410.62,Cancelled,
682,783,2023-06-27,498,1,188.97,188.97,Completed,2023-06-29
683,7232,2023-10-20,91,1,320.46,320.46,Completed,2023-10-23
684,2464,2026-04-29,256,1,235.49,235.49,Pending,
685,9274,2025-04-22,301,5,33.10,165.50,Cancelled,
686,4643,2025-06-21,422,1,31.66,31.66,Pending,
687,6880,2026-06-01,116,2,142.19,284.38,Completed,2026-06-03
688,874,2026-08-04,172,1,203.62,203.62,Completed,2026-08-06
689,9118,2026-02-02,236,3,172.96,518.88,Cancelled,
690,6444,2025-09-08,45,5,51.60,258.00,Pending,
691,3311,2023-06-22,489,1,66.07,66.07,Completed,2023-06-23
692,3305,2026-07-08,22,2,203.36,406.72,Completed,2026-07-09
693,2550,2026-06-12,367,2,258.97,517.94,Completed,2026-06-13
694,8480,2025-06-07,234,5,88.72,443.60,Completed,2025-06-09
695,5305,2022-04-14,301,1,33.14,33.14,Completed,2022-04-15
696,6891,2026-07-09,243,5,322.90,1614.50,Cancelled,
697,1471,2026-07-28,374,4,15.60,62.40,Completed,2026-07-29
698,8093,2023-09-20,388,4,122.64,490.56,Completed,2023-09-23
699,1494,2021-04-14,143,3,369.29,1107.87,Pending,
700,1671,2025-06-19,309,2,299.38,598.76,Completed,2025-06-19
701,1429,2021-03-06,28,3,250.48,751.44,Completed,2021-03-07
702,6366,2025-01-16,235,3,116.17,348.51,Completed,2025-01-16
703,6647,2024-10-07,68,5,271.14,1355.70,Completed,2024-10-10
704,5070,2025-12-12,252,1,215.47,215.47,Completed,2025-12-14
705,2417,2026-04-19,108,5,78.46,392.30,Completed,2026-04-21
706,7359,2024-05-25,237,4,58.36,233.44,Pending,
707,9267,2026-04-26,462,5,92.31,461.55,Cancelled,
708,5813,2021-03-25,247,4,449.66,1798.64,Completed,2021-03-28
709,1858,2026-07-25,144,5,138.57,692.85,Completed,2026-07-25
710,7353,2023-11-06,305,1,19.73,19.73,Cancelled,
711,6107,2026-02-15,242,5,171.51,857.55,Completed,2026-02-15
712,6988,2025-01-21,498,2,196.58,393.16,Completed,2025-01-22
713,5375,2026-08-10,4,4,16.27,65.08,Completed,2026-08-13
714,5985,2023-07-31,358,3,43.16,129.48,Cancelled,
715,3026,2024-04-25,254,3,206.19,618.57,Completed,2024-04-25
716,5231,2022-11-13,73,2,373.49,746.98,Completed,2022-11-13
717,2315,2026-04-04,391,4,159.01,636.04,Pending,
718,1930,2024-08-15,372,1,46.74,46.74,Completed,2024-08-15
719,7903,2026-06-02,186,1,173.76,173.76,Completed,2026-06-05
720,6144,2025-05-14,141,3,372.63,1117.89,Completed,2025-05-15
721,591,2026-04-29,162,3,268.51,805.53,Completed,2026-05-01
722,308,2026-04-04,136,4,444.76,1779.04,Completed,2026-04-07
723,4410,2024-12-16,408,5,44.91,224.55,Completed,2024-12-18
724,2250,2025-08-28,191,5,44.24,221.20,Completed,2025-08-30
725,8890,2026-01-14,8,5,153.65,768.25,Completed,2026-01-16
726,8798,2026-07-29,454,2,81.83,163.66,Completed,2026-08-01
727,5569,2026-02-04,10,3,377.85,1133.55,Completed,2026-02-04
728,150,2026-06-09,383,2,309.82,619.64,Completed,2026-06-10
729,8157,2025-08-13,91,3,324.54,973.62,Completed,2025-08-15
730,2672,2026-04-30,127,2,168.87,337.74,Pending,
731,9142,2021-08-24,334,4,364.00,1456.00,Completed,2021-08-24
732,4181,2026-08-11,223,1,196.01,196.01,Completed,2026-08-11
733,3909,2025-10-23,462,1,89.24,89.24,Completed,2025-10-23
734,6724,2026-03-09,152,2,307.98,615.96,Completed,2026-03-12
735,8677,2024-08-05,172,1,198.43,198.43,Completed,2024-08-07
736,3857,2024-01-14,421,5,69.49,347.45,Pending,
737,8253,2025-10-25,151,5,242.69,1213.45,Completed,2025-10-25
738,1127,2024-03-16,300,2,87.43,174.86,Completed,2024-03-17
739,6778,2024-01-25,213,3,55.58,166.74,Cancelled,
740,3081,2024-12-01,195,3,159.67,479.01,Completed,2024-12-01
741,8641,2026-02-27,244,4,76.06,304.24,Cancelled,
742,8561,2025-09-14,102,3,63.17,189.51,Pending,
743,3748,2022-10-04,281,3,375.58,1126.74,Completed,2022-10-04
744,8181,2026-05-28,50,2,231.48,462.96,Pending,
745,9455,2026-07-30,338,5,14.34,71.70,Completed,2026-08-01
746,6433,2026-08-02,475,5,375.54,1877.70,Completed,2026-08-04
747,7159,2023-09-27,312,3,37.94,113.82,Completed,2023-09-28
748,8420,2025-11-01,54,2,243.95,487.90,Completed,2025-11-01
749,1618,2024-08-16,415,5,337.24,1686.20,Completed,2024-08-18
750,3463,2023-11-12,163,1,437.95,437.95,Completed,2023-11-14
751,489,2025-12-07,376,4,92.63,370.52,Completed,2025-12-07
752,6890,2023-06-09,8,1,161.17,161.17,Completed,2023-06-09
753,4584,2026-04-24,57,3,195.89,587.67,Completed,2026-04-27
754,1111,2026-08-09,309,4,309.51,1238.04,Completed,2026-08-10
755,484,2024-05-20,42,4,313.62,1254.48,Pending,
756,6352,2025-06-11,290,2,129.83,259.66,Completed,2025-06-12
757,9890,2026-05-01,432,1,330.01,330.01,Pending,
758,9648,2026-07-15,329,4,258.77,1035.08,Cancelled,
759,2491,2025-09-06,317,3,318.31,954.93,Cancelled,
760,4025,2025-09-04,354,1,101.51,101.51,Completed,2025-09-05
761,7001,2024-10-09,139,1,83.04,83.04,Completed,2024-10-09
762,2278,2026-07-12,308,5,303.93,1519.65,Completed,2026-07-14
763,7861,2026-05-30,380,1,346.19,346.19,Completed,2026-05-30
764,1920,2025-08-11,421,4,66.96,267.84,Completed,2025-08-11
765,5292,2021-12-30,49,1,88.72,88.72,Completed,2021-12-30
766,3628,2025-11-20,286,1,281.29,281.29,Pending,
767,251,2026-04-24,496,3,153.42,460.26,Completed,2026-04-27
768,6282,2023-02-07,494,2,238.69,477.38,Pending,
769,4843,2026-01-18,361,5,337.92,1689.60,Completed,2026-01-20
770,4922,2024-04-09,52,1,368.84,368.84,Pending,
771,5425,2024-01-03,147,2,176.72,353.44,Completed,2024-01-04
772,8054,2024-04-24,435,2,64.80,129.60,Completed,2024-04-25
773,7647,2024-05-30,496,3,156.58,469.74,Completed,2024-06-01
774,9473,2022-12-02,478,3,221.28,663.84,Completed,2022-12-03
775,2098,2024-08-24,359,1,246.19,246.19,Completed,2024-08-24
776,3985,2026-02-16,368,5,378.20,1891.00,Pending,
777,257,2022-03-05,429,1,244.68,244.68,Completed,2022-03-05
